,user_id,food_id,rating,cluster
372,868654,26820,5,1
373,868654,52284,5,1
374,868654,60119,5,1
375,868654,117565,4,1
376,868654,279369,5,1
377,868654,10808,5,1
378,868654,13982,5,1
379,868654,300894,5,1
380,868654,239520,5,1
381,868654,88945,5,1
382,868654,238069,5,1
383,868654,313811,5,1
384,868654,188770,5,1
385,241697,79222,5,0
386,241697,97774,5,0
387,241697,136338,5,0
388,241697,97674,5,0
389,241697,19710,5,0
390,241697,190733,5,0
391,241697,102617,5,0
392,241697,66947,5,0
393,241697,8969,5,0
394,241697,44833,5,0
395,241697,80470,5,0
396,241697,68999,5,0
397,241697,19383,5,0
398,241697,185445,5,0
399,241697,24593,5,0
400,241697,66575,5,0
401,241697,185342,5,0
402,241697,48532,5,0
403,241697,163034,5,0
404,241697,60560,5,0
405,241697,111777,0,0
406,241697,69240,5,0
407,241697,89007,5,0
408,241697,211580,5,0
409,241697,31311,5,0
410,980899,79222,0,3
411,980899,52035,5,3
412,980899,61439,3,3
413,980899,71263,3,3
414,980899,103811,2,3
415,980899,21882,4,3
416,980899,59965,4,3
417,980899,35988,5,3
418,980899,34569,4,3
419,980899,9272,5,3
420,980899,107142,2,3
421,980899,189156,5,3
422,158966,79222,5,4
423,158966,59636,5,4
424,158966,51516,5,4
425,158966,71109,5,4
426,158966,71967,5,4
427,158966,142542,4,4
428,158966,64914,5,4
429,158966,127961,4,4
430,158966,121583,5,4
431,158966,68159,4,4
432,158966,38301,5,4
433,158966,31464,5,4
434,158966,519,5,4
435,158966,77611,5,4
436,158966,119541,5,4
437,158966,155186,4,4
438,158966,10406,4,4
439,158966,28648,5,4
440,158966,20907,4,4
441,158966,45609,5,4
442,158966,305652,5,4
443,158966,107271,5,4
444,158966,151956,5,4
445,158966,181385,5,4
446,158966,107384,4,4
447,158966,33029,5,4
448,158966,109537,5,4
449,158966,31215,4,4
450,158966,179035,5,4
451,158966,45181,5,4
452,158966,88348,5,4
453,158966,195437,5,4
454,213909,78274,5,4
455,213909,113622,5,4
456,213909,100408,5,4
457,213909,63689,5,4
458,213909,28927,3,4
459,213909,150863,5,4
460,213909,27221,5,4
461,213909,25730,5,4
462,213909,15060,5,4
463,213909,17126,5,4
464,213909,69089,5,4
465,213909,100798,5,4
466,213909,20907,5,4
467,213909,48162,5,4
468,213909,29679,5,4
469,213909,37252,5,4
470,213909,237263,5,4
471,213909,53198,5,4
472,213909,26210,5,4
473,213909,98415,0,4
474,213909,75508,5,4
475,213909,186029,5,4
476,213909,40982,3,4
477,213909,53908,5,4
478,213909,245944,5,4
479,213909,116173,5,4
480,213909,136292,5,4
481,213909,134924,5,4
482,213909,100480,5,4
483,213909,17225,4,4
484,213909,83203,5,4
485,213909,153075,5,4
486,213909,262464,3,4
487,213909,355621,5,4
488,213909,20155,5,4
489,213909,56804,5,4
490,213909,31767,5,4
491,213909,102886,5,4
492,213909,26306,5,4
493,213909,7036,5,4
494,213909,15414,5,4
495,213909,107477,5,4
496,213909,13473,5,4
497,213909,168745,5,4
498,213909,176535,5,4
499,213909,116849,5,4
500,213909,32349,5,4
501,213909,107570,5,4
502,213909,87075,5,4
503,213909,18157,5,4
504,340843,78274,5,4
505,340843,109163,5,4
506,340843,92095,5,4
507,340843,108492,5,4
508,340843,66294,5,4
509,340843,78953,5,4
510,340843,15220,5,4
511,340843,43908,5,4
512,340843,28943,5,4
513,340843,52469,5,4
514,340843,121897,5,4
515,241696,78274,5,4
516,241696,26168,5,4
517,241696,52491,4,4
518,241696,44232,5,4
519,241696,97356,5,4
520,241696,134951,4,4
521,241696,140038,5,4
522,241696,81956,5,4
523,241696,32883,5,4
524,241696,149981,5,4
525,241696,37705,5,4
526,241696,59573,5,4
527,241696,22149,5,4
528,241696,34335,5,4
529,241696,607,5,4
530,241696,116236,5,4
531,241696,40497,5,4
532,241696,48067,5,4
533,241696,149110,5,4
534,241696,15654,5,4
535,241696,11661,5,4
536,241696,17233,5,4
537,241696,77585,5,4
538,241696,170190,5,4
539,282215,78274,5,1
540,282215,69736,5,1
541,282215,67493,5,1
542,282215,57130,5,1
543,282215,116119,5,1
544,282215,36232,4,1
545,282215,860,4,1
546,282215,31272,5,1
547,282215,147160,5,1
548,282215,83524,5,1
549,282215,76142,4,1
550,282215,12584,5,1
551,282215,59987,5,1
552,282215,109700,3,1
553,282215,103403,5,1
554,282215,97439,5,1
555,282215,95606,5,1
556,282215,79595,4,1
557,936601,78274,5,1
558,936601,9054,5,1
559,936601,169085,5,1
560,936601,53041,5,1
561,936601,166853,5,1
562,936601,69736,5,1
563,936601,135874,5,1
564,936601,223660,5,1
565,936601,65563,5,1
566,936601,258522,5,1
567,936601,205890,5,1
568,936601,157176,5,1
569,936601,73754,5,1
570,936601,117153,5,1
571,936601,330255,5,1
572,936601,356134,5,1
573,936601,151957,5,1
574,936601,398821,5,1
575,936601,101619,5,1
576,936601,66929,5,1
577,936601,12210,5,1
578,936601,268774,5,1
579,936601,26766,5,1
580,936601,143230,5,1
581,936601,157475,5,1
582,936601,364964,5,1
583,936601,270058,5,1
584,936601,65641,5,1
585,936601,136292,5,1
586,936601,11930,5,1
587,936601,273264,5,1
588,936601,37482,5,1
589,936601,234175,5,1
590,936601,347185,5,1
591,936601,150485,5,1
592,936601,250065,5,1
593,936601,238099,5,1
594,936601,166069,5,1
595,936601,259573,5,1
596,936601,301108,5,1
597,936601,138317,5,1
598,936601,291504,5,1
599,936601,191490,5,1
600,936601,71273,5,1
601,936601,196585,5,1
602,936601,318998,5,1
603,936601,350089,5,1
604,936601,87075,5,1
605,59753,78274,5,1
606,59753,37929,4,1
607,59753,26526,4,1
608,59753,32522,4,1
609,59753,41808,5,1
610,59753,115432,4,1
611,59753,14953,4,1
612,59753,38432,5,1
613,59753,53878,4,1
614,59753,30165,5,1
615,225096,78274,5,4
616,225096,92094,5,4
617,225096,75659,5,4
618,225096,62907,0,4
619,225096,42978,5,4
620,225096,169500,5,4
621,225096,43588,5,4
622,225096,14865,5,4
623,225096,21887,5,4
624,225096,23001,5,4
625,225096,10744,5,4
626,225096,133272,0,4
627,225096,129345,5,4
628,225096,188706,5,4
629,225096,77854,5,4
630,225096,434863,5,4
631,225096,66409,5,4
632,225096,123107,5,4
633,225096,10046,5,4
634,225096,114679,5,4
635,225096,48907,5,4
636,225096,108522,5,4
637,225096,32614,5,4
638,225096,90323,5,4
639,225096,51655,5,4
640,225096,10833,5,4
641,225096,20155,4,4
642,225096,43105,5,4
643,225096,4423,5,4
644,225096,136834,5,4
645,225096,27968,5,4
646,225096,61610,5,4
647,225096,107142,5,4
648,225096,117317,5,4
649,225096,15038,5,4
650,225096,89007,5,4
651,225096,104171,4,4
652,176615,78274,5,0
653,176615,82226,5,0
654,176615,78834,5,0
655,176615,30081,5,0
656,176615,97553,5,0
657,176615,26110,5,0
658,176615,106873,5,0
659,176615,141789,5,0
660,176615,76294,5,0
661,176615,22338,5,0
662,176615,279261,5,0
663,176615,19912,5,0
664,176615,79410,5,0
665,176615,116231,5,0
666,176615,15280,5,0
667,176615,36123,5,0
668,176615,202343,5,0
669,176615,37929,5,0
670,176615,103085,5,0
671,176615,166030,5,0
672,176615,155018,5,0
673,176615,51861,5,0
674,176615,160383,5,0
675,176615,8763,5,0
676,176615,63648,5,0
677,176615,14911,5,0
678,176615,140618,5,0
679,176615,153159,5,0
680,176615,19710,5,0
681,176615,95863,0,0
682,176615,97496,5,0
683,176615,18816,5,0
684,176615,71109,5,0
685,176615,35177,5,0
686,176615,11420,5,0
687,176615,56103,5,0
688,176615,61856,5,0
689,176615,100408,5,0
690,176615,14549,5,0
691,176615,81284,5,0
692,176615,108447,5,0
693,176615,38433,5,0
694,176615,63689,5,0
695,176615,110043,5,0
696,176615,63477,5,0
697,176615,86866,5,0
698,176615,107575,5,0
699,176615,61180,5,0
700,176615,54351,5,0
701,176615,54002,4,0
702,176615,91598,5,0
703,176615,29184,5,0
704,176615,202194,5,0
705,176615,3370,5,0
706,176615,127331,5,0
707,176615,198785,5,0
708,176615,166836,5,0
709,176615,151220,5,0
710,176615,51537,0,0
711,176615,93223,5,0
712,176615,49064,5,0
713,176615,8845,5,0
714,176615,97764,5,0
715,176615,74300,5,0
716,176615,115153,5,0
717,176615,27484,5,0
718,176615,121287,5,0
719,176615,32253,5,0
720,176615,30858,5,0
721,176615,106251,5,0
722,176615,345502,5,0
723,176615,32317,5,0
724,176615,137142,5,0
725,176615,204462,4,0
726,176615,146427,5,0
727,176615,179045,5,0
728,176615,155116,5,0
729,176615,11345,5,0
730,176615,29619,5,0
731,176615,132765,5,0
732,176615,125399,5,0
733,176615,117424,5,0
734,176615,384800,5,0
735,176615,23528,5,0
736,176615,52212,5,0
737,176615,16859,5,0
738,176615,41384,5,0
739,176615,42094,5,0
740,176615,189795,5,0
741,176615,190639,5,0
742,176615,208583,5,0
743,176615,28559,5,0
744,176615,32576,5,0
745,176615,27221,5,0
746,176615,152207,5,0
747,176615,108512,5,0
748,176615,26979,5,0
749,176615,30724,5,0
750,176615,41169,5,0
751,176615,109423,5,0
752,176615,96431,5,0
753,176615,281139,5,0
754,176615,38746,5,0
755,176615,19957,5,0
756,176615,519,5,0
757,176615,57007,5,0
758,176615,121031,5,0
759,176615,26773,5,0
760,176615,186221,5,0
761,176615,90086,5,0
762,176615,76491,5,0
763,176615,200730,5,0
764,176615,35547,5,0
765,176615,337063,5,0
766,176615,101101,5,0
767,176615,100365,5,0
768,176615,50719,5,0
769,176615,74730,5,0
770,176615,45620,5,0
771,176615,95376,5,0
772,176615,38641,5,0
773,176615,32369,5,0
774,176615,129040,5,0
775,176615,45429,5,0
776,176615,26849,5,0
777,176615,67930,4,0
778,176615,33598,5,0
779,176615,90975,5,0
780,176615,147728,5,0
781,176615,50669,5,0
782,176615,40983,5,0
783,176615,50467,5,0
784,176615,71360,5,0
785,176615,73033,5,0
786,176615,5170,5,0
787,176615,37793,5,0
788,176615,240413,5,0
789,176615,42603,5,0
790,176615,18110,5,0
791,176615,25885,5,0
792,176615,103599,5,0
793,176615,56652,5,0
794,176615,99992,5,0
795,176615,46876,5,0
796,176615,23605,5,0
797,176615,73061,5,0
798,176615,96475,5,0
799,176615,203888,5,0
800,176615,18894,5,0
801,176615,51349,5,0
802,176615,25431,5,0
803,176615,45851,5,0
804,176615,29977,5,0
805,176615,116054,5,0
806,176615,64138,5,0
807,176615,107760,5,0
808,176615,97952,4,0
809,176615,110604,5,0
810,176615,32522,4,0
811,176615,144148,5,0
812,176615,43812,5,0
813,176615,113930,5,0
814,176615,398821,5,0
815,176615,146022,5,0
816,176615,101619,5,0
817,176615,12199,5,0
818,176615,100798,5,0
819,176615,50353,5,0
820,176615,116884,5,0
821,176615,129345,5,0
822,176615,51948,5,0
823,176615,28648,5,0
824,176615,94198,5,0
825,176615,18597,5,0
826,176615,145444,5,0
827,176615,45437,5,0
828,176615,104134,5,0
829,176615,77854,5,0
830,176615,80470,5,0
831,176615,304319,5,0
832,176615,168802,5,0
833,176615,632,5,0
834,176615,26111,5,0
835,176615,72886,5,0
836,176615,43934,5,0
837,176615,167914,5,0
838,176615,29679,5,0
839,176615,17118,5,0
840,176615,35410,5,0
841,176615,183081,5,0
842,176615,13285,5,0
843,176615,117496,4,0
844,176615,45609,5,0
845,176615,43509,5,0
846,176615,64015,5,0
847,176615,103035,5,0
848,176615,94528,5,0
849,176615,48697,5,0
850,176615,111865,5,0
851,176615,56453,5,0
852,176615,50468,4,0
853,176615,117194,5,0
854,176615,133718,5,0
855,176615,115432,5,0
856,176615,77797,5,0
857,176615,607,5,0
858,176615,31750,5,0
859,176615,69360,5,0
860,176615,89207,5,0
861,176615,90322,5,0
862,176615,54845,4,0
863,176615,166579,5,0
864,176615,109264,5,0
865,176615,106627,5,0
866,176615,107440,5,0
867,176615,98415,5,0
868,176615,37374,5,0
869,176615,23189,5,0
870,176615,106809,4,0
871,176615,84104,5,0
872,176615,191886,5,0
873,176615,53892,5,0
874,176615,34881,5,0
875,176615,101041,5,0
876,176615,17764,5,0
877,176615,106872,5,0
878,176615,67433,5,0
879,176615,37861,5,0
880,176615,43454,4,0
881,176615,75167,5,0
882,176615,26785,5,0
883,176615,97116,5,0
884,176615,23108,5,0
885,176615,34382,5,0
886,176615,62149,5,0
887,176615,152903,5,0
888,176615,214498,5,0
889,176615,98370,5,0
890,176615,32422,5,0
891,176615,65340,5,0
892,176615,108522,5,0
893,176615,1985,5,0
894,176615,90323,5,0
895,176615,98447,5,0
896,176615,111949,5,0
897,176615,132645,5,0
898,176615,87115,5,0
899,176615,8794,5,0
900,176615,2772,5,0
901,176615,84828,5,0
902,176615,59965,5,0
903,176615,74629,5,0
904,176615,41577,5,0
905,176615,152772,5,0
906,176615,25723,5,0
907,176615,215544,5,0
908,176615,104628,5,0
909,176615,41602,5,0
910,176615,11756,5,0
911,176615,154224,5,0
912,176615,83807,5,0
913,176615,79964,5,0
914,176615,2509,5,0
915,176615,49534,5,0
916,176615,91661,5,0
917,176615,30505,5,0
918,176615,234919,5,0
919,176615,133828,5,0
920,176615,169050,5,0
921,176615,148215,5,0
922,176615,130223,5,0
923,176615,1005,5,0
924,176615,181385,5,0
925,176615,63860,5,0
926,176615,26231,5,0
927,176615,92658,5,0
928,176615,191122,5,0
929,176615,51209,4,0
930,176615,15072,5,0
931,176615,185445,5,0
932,176615,99319,5,0
933,176615,151146,5,0
934,176615,87421,5,0
935,176615,17778,5,0
936,176615,30163,5,0
937,176615,151177,5,0
938,176615,87034,5,0
939,176615,4546,5,0
940,176615,112683,5,0
941,176615,106056,5,0
942,176615,210020,5,0
943,176615,66575,5,0
944,176615,26932,5,0
945,176615,3745,5,0
946,176615,169315,5,0
947,176615,206594,5,0
948,176615,31799,5,0
949,176615,13685,5,0
950,176615,124807,5,0
951,176615,108939,5,0
952,176615,55351,5,0
953,176615,135814,5,0
954,176615,116053,5,0
955,176615,3983,5,0
956,176615,119014,5,0
957,176615,2496,5,0
958,176615,140047,5,0
959,176615,71906,5,0
960,176615,63077,5,0
961,176615,107595,5,0
962,176615,29736,5,0
963,176615,102843,5,0
964,176615,69630,5,0
965,176615,24525,5,0
966,176615,72722,5,0
967,176615,13982,5,0
968,176615,18910,5,0
969,176615,19107,5,0
970,176615,31403,5,0
971,176615,159273,5,0
972,176615,108497,5,0
973,176615,116219,5,0
974,176615,84665,5,0
975,176615,84325,5,0
976,176615,86793,5,0
977,176615,17987,5,0
978,176615,28148,5,0
979,176615,318626,5,0
980,176615,142464,5,0
981,176615,10837,5,0
982,176615,16067,5,0
983,176615,52999,5,0
984,176615,103799,5,0
985,176615,279911,5,0
986,176615,93732,5,0
987,176615,145346,5,0
988,176615,33489,5,0
989,176615,26306,5,0
990,176615,274546,5,0
991,176615,151234,5,0
992,176615,62236,2,0
993,176615,294481,5,0
994,176615,123406,5,0
995,176615,110683,5,0
996,176615,46233,5,0
997,176615,81319,5,0
998,176615,34556,5,0
999,176615,80617,5,0
1000,176615,20824,5,0
1001,176615,13307,5,0
1002,176615,64354,4,0
1003,176615,5453,5,0
1004,176615,34569,5,0
1005,176615,46241,5,0
1006,176615,238099,5,0
1007,176615,168867,5,0
1008,176615,350894,5,0
1009,176615,114638,5,0
1010,176615,114487,5,0
1011,176615,135856,5,0
1012,176615,167348,5,0
1013,176615,113547,5,0
1014,176615,37336,5,0
1015,176615,83207,5,0
1016,176615,137725,5,0
1017,176615,161751,5,0
1018,176615,177558,5,0
1019,176615,215827,5,0
1020,176615,138972,5,0
1021,176615,47924,5,0
1022,176615,121064,5,0
1023,176615,209427,5,0
1024,176615,51550,5,0
1025,176615,52762,5,0
1026,176615,60085,5,0
1027,176615,135452,5,0
1028,176615,35620,5,0
1029,176615,427998,5,0
1030,176615,115086,5,0
1031,176615,56268,5,0
1032,176615,215821,5,0
1033,176615,99476,5,0
1034,176615,41541,5,0
1035,176615,36322,5,0
1036,176615,44410,5,0
1037,176615,27808,5,0
1038,176615,91792,5,0
1039,176615,9272,5,0
1040,176615,59829,5,0
1041,176615,63179,5,0
1042,176615,70562,5,0
1043,176615,97589,5,0
1044,176615,18066,5,0
1045,176615,25534,5,0
1046,176615,73927,5,0
1047,176615,168824,5,0
1048,176615,103243,5,0
1049,176615,87085,5,0
1050,176615,55936,5,0
1051,176615,81211,5,0
1052,176615,117412,4,0
1053,176615,114392,5,0
1054,176615,9973,5,0
1055,176615,116849,5,0
1056,176615,61726,5,0
1057,176615,50722,5,0
1058,176615,20616,5,0
1059,176615,60382,5,0
1060,176615,87860,5,0
1061,176615,14814,5,0
1062,176615,108778,5,0
1063,176615,73341,5,0
1064,176615,100481,5,0
1065,176615,49591,5,0
1066,176615,49596,5,0
1067,176615,137144,5,0
1068,176615,15654,5,0
1069,176615,51780,4,0
1070,176615,107356,5,0
1071,176615,107059,5,0
1072,176615,99086,5,0
1073,176615,63812,5,0
1074,176615,88589,5,0
1075,176615,199171,5,0
1076,176615,13704,5,0
1077,176615,77004,5,0
1078,176615,71499,5,0
1079,176615,17596,5,0
1080,176615,117317,5,0
1081,176615,71065,5,0
1082,176615,17251,5,0
1083,176615,75453,5,0
1084,176615,28091,5,0
1085,176615,164551,5,0
1086,176615,335597,5,0
1087,176615,111734,5,0
1088,176615,95409,5,0
1089,176615,95801,5,0
1090,176615,123832,5,0
1091,176615,69240,5,0
1092,176615,149952,5,0
1093,176615,131916,5,0
1094,176615,152441,5,0
1095,176615,90674,5,0
1096,176615,129937,5,0
1097,176615,30794,5,0
1098,176615,101803,5,0
1099,176615,62355,5,0
1100,176615,251220,5,0
1101,176615,123630,5,0
1102,176615,31371,5,0
1103,176615,170190,5,0
1104,176615,87075,5,0
1105,176615,294620,5,0
1106,176615,151388,4,0
1107,176615,28851,5,0
1108,176615,55045,5,0
1109,176615,57830,5,0
1110,176615,38966,5,0
1111,176615,200623,5,0
1112,176615,39902,5,0
1113,500671,78274,5,4
1114,500671,77023,5,4
1115,500671,143045,5,4
1116,500671,23319,5,4
1117,500671,45620,5,4
1118,500671,53561,5,4
1119,500671,121490,5,4
1120,500671,35410,4,4
1121,500671,50144,5,4
1122,500671,22176,5,4
1123,500671,144439,5,4
1124,500671,219157,5,4
1125,500671,19224,5,4
1126,500671,50338,4,4
1127,500671,80413,5,4
1128,500671,103890,5,4
1129,500671,91020,5,4
1130,500671,33573,5,4
1131,500671,219251,5,4
1132,768828,78274,5,0
1133,768828,86858,0,0
1134,768828,49461,5,0
1135,768828,302830,5,0
1136,768828,30965,5,0
1137,768828,14911,5,0
1138,768828,26526,5,0
1139,768828,67778,5,0
1140,768828,107543,5,0
1141,768828,28004,5,0
1142,768828,91801,5,0
1143,768828,71967,5,0
1144,768828,63689,5,0
1145,768828,107575,5,0
1146,768828,61180,5,0
1147,768828,144639,5,0
1148,768828,47640,5,0
1149,768828,96514,5,0
1150,768828,69191,5,0
